API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
30025437880000,7029,,,2360.4314363741682,2074.438662251173,2226.5530503798527
42389359760000,9685,1748.8429999999998,,3990.166450808269,4078.5430839002256,4122.028253746575
42329417060000,9872,1787.029,2099.769,1269.9228791773771,1197.17026500291,1197.17026500291
05123448210000,4278,1020.678,1125.654,1946.635730858468,1731.175779720736,1860.141377813604
05123448410000,12262,,,918.265306122448,918.265306122448,918.265306122448
42461406090000,9540,1463.342,1577.559,1098.955418765155,1249.814371751505,1330.044632370213
33053080100000,9769,1036.351,678.5844,1828.420256991685,2014.909969854159,1979.978443945123
42317408560000,9294,1519.5829999999999,1347.006,784.266079428961,765.246564639919,841.9610529406
42389360340000,7829,2008.503,2400.6710000000003,1439.15142578543,1478.0569422349,1503.436859689319
35051241530000,9789,2054.6279999999997,1967.931,11018.05270362765,20124.144421629022,28838.980150581796
05123448910000,8397,,,3563.2774815943126,3280.873362445414,3459.7243247549986
05123448670000,8906,,,4219.225667908799,4219.225667908799,4219.225667908799
05123448870000,7362,,,4495.537042546861,4041.753965878479,3895.14039724701
30025438150000,4219,1919.969,1308.845,2179.767942216074,1995.627534320191,1983.909115582955
33061037250100,9849,629.8081,494.718,1082.49771178684,1022.5439587030161,985.6728911783639
42461406310000,10378,1648.912,2053.004,1002.6592998037789,1031.115087480118,1055.5631253163072
42109330680100,4649,,,12017.89161098738,13159.200802846455,13578.48175372406
05123449720000,5315,971.4453,785.5522,3459.305005069591,3385.172852805797,3484.975734003373
35073256740000,10070,3002.18,3143.386,2583.705095092744,1357.814466572888,1357.814466572888
30025438630000,9958,2352.029,1640.0639999999999,2048.4465296095677,2048.4465296095677,2048.4465296095677
35011238160000,9539,2686.305,3442.4559999999997,1000000.0,1000000.0,1000000.0
35051241600000,4586,2482.925,3123.688,7430.324820233078,7473.526073312412,7392.817059483726
35051241640000,9065,1557.912,2167.814,1000000.0,1000000.0,1000000.0
33105043200100,4602,872.4922,780.2762,901.560051774644,615.5781073813861,756.223436551305
35073255590100,4658,,690.8672,1461.8164676304211,1301.906557720511,1446.2230793956921
42227388370100,10315,1871.12,2559.255,647.0261418796421,769.676764748514,843.372696462613
35049251440000,9530,,,0.0,0.0,0.0
42301335090000,10133,2286.987,1264.906,2147.912673554298,2147.912673554298,2147.912673554298
35011238300000,8660,2161.781,1311.61,1754.632912464148,2347.62454094214,3696.466180532771
42227391960000,6264,2100.243,1300.465,662.067562067562,708.457872202924,747.703120369194
42329418510000,10313,1580.2720000000002,1756.349,980.484943292921,988.871255703233,938.7687555163279
42329418520000,10294,1581.979,1877.854,976.108961000297,977.487618190004,968.453449602462
30015442910000,7147,2391.969,1615.18,2515.374759769378,1515.730553947114,1016.569579288025
42003476080000,4397,261.482,262.6171,194.30814524043097,175.055928411633,121.55339805825199
42317409400000,7527,1095.998,1139.363,1207.9372098164931,1253.420308260693,1223.428835489833
42475372980000,6070,1868.895,2139.357,2430.361216082797,2370.266507557677,2338.6321962751363
42371395980000,10129,808.2601,2027.6879999999999,907.772470690403,907.772470690403,907.772470690403
42301335700000,9591,2496.716,2243.0660000000003,1535.7465285241392,1545.8514165738502,1554.744032572409
30025439140000,9583,1548.3829999999998,959.6976,1497.191684862865,1646.125337752344,1686.6282184175918
30025439150000,9736,1579.9720000000002,956.1271,1797.2671302023339,1807.710644762466,1843.4107544598999
35073257370000,4918,2144.9,1682.1170000000002,2880.2452017806313,2766.819602907141,3090.343677866119
35073257380000,4608,2799.512,3039.1479999999997,2267.723033754229,4272.427168441032,4272.427168441032
42033324340000,9656,1817.81,1140.514,955.454096742349,695.759911894273,456.108233613145
30025439210100,4360,2011.5420000000001,2894.022,1628.427844645737,1547.758096433225,1692.388247262282
30015443950000,9857,1815.74,1477.444,1156.331518008329,1248.9661466503148,1261.055642041104
05123452390000,9728,,,1881.157474736174,1006.444018833293,656.596946545014
33053081310000,10170,607.1763,874.1465,2622.0472440944877,2622.0472440944877,2622.0472440944877
35073257570000,4930,1478.9879999999998,2560.127,3025.9521894875347,1539.022123071202,1327.645379606761
33025033440000,9397,1405.557,,663.265306122448,673.926602935373,708.8447461686279
42329419200000,7726,1516.6070000000002,1969.35,1526.084396467124,1663.001978011868,1846.082298430852
42389363480000,4453,1999.141,1747.3220000000001,4703.009249571004,4626.184753525917,4633.5691592152225
33053081530000,10118,,,994.152303904326,892.954251471714,881.123892136526
42317407140100,7119,1373.3139999999999,1273.994,864.364733489775,1161.39287665789,1051.145833333333
42173377160000,9821,1879.651,1716.8310000000001,2494.994375703037,1375.1937503875,994.975888751822
42227392700000,10374,1906.7379999999998,2605.728,656.302180842989,774.881083058909,794.0532208340089
42329403190000,5853,1700.914,2230.132,1554.84887384759,1707.64779112412,1917.402220899231
42317402380100,9057,989.1802,1466.599,322.669320820891,197.483532317826,149.25320495864798
42105419040000,7419,1499.671,1465.828,3280.336684592003,3517.277350371626,3733.7524267356926
42173369400000,7545,,,1330.733537367953,1338.3804736236439,1430.94849685388
42461402310000,7102,813.2658,1329.246,1788.885664538595,1644.5860900435691,1449.6901470426458
42227386470000,7286,1315.0120000000002,1770.639,1046.96639522881,1072.323529411764,1006.51839660437
42461403080000,10368,1934.9089999999999,2176.3579999999997,1004.379768296128,1001.630772851835,996.818036062257
42475370200000,4051,1673.297,1537.986,10339.680380822849,10566.787989080982,10672.368505349476
42461403400000,10357,,,1449.000885291513,1659.37351232981,1683.4394565545128
42389348390000,5191,2124.494,2123.317,4360.453762205628,4450.163386389989,4051.232325719797
05123428500100,9765,,,1721.8448337504458,1689.251333619473,1782.734316858556
42389350840000,7101,1905.3229999999999,1491.193,9115.39040168497,8930.049339487505,9310.422535211268
42329396740100,7682,1106.537,1484.973,1848.1100087906561,1780.494286473558,1901.3907483811029
42329409840000,10058,1820.247,2174.697,919.975959398094,931.094182825484,933.5314468198351
42235356340000,7925,1452.131,891.0771,4913.979848866497,5308.064516129032,5676.439482961222
30015408220000,3966,428.8413,527.3384,,,
42383385170000,5094,2212.04,1755.9089999999999,2204.409448818897,2253.578732106339,2282.9410754165947
42235356240000,6988,2270.0370000000003,637.3835,4815.133037694013,3465.0821596244127,3737.780012289816
30015417250000,4200,1231.975,945.9284,1528.646891507517,1635.7012750455372,1399.735930021455
30025429320100,4019,1028.615,1285.14,1632.797483837148,1594.696869459366,1746.8925469117428
30025418840000,4482,1391.364,1155.8139999999999,1805.424044734389,1802.2972396563282,1793.9837204803491
42173373440000,4627,1942.723,2229.751,1533.1578287576779,1675.116945827674,1689.780814118986
42317389800000,7585,1311.943,1957.901,1697.387614374751,1752.4918152055288,1854.434835076427
42389350780000,4023,1440.441,1349.567,5211.359959124584,5297.835663665964,5284.8319298489805
42383394440000,6466,,,4609.154929577464,2631.598259684436,2327.4786226022643
42389345730000,4767,1239.881,1119.052,5199.62179411417,4596.632604073794,4603.917411277702
30025408880000,5401,904.1774,646.3999,1202.034084661902,1167.916686571442,1192.385805546323
42383384430000,6559,1971.0910000000001,1310.633,3195.8921694480105,3043.27868852459,2905.367102496114
42329404470000,7515,1137.373,1337.744,1997.625580413676,2204.481368060398,2533.190926188209
42461406670000,9942,2792.2529999999997,2093.099,1205.7339605918041,1267.9069767441858,1267.9069767441858
42383400140000,10816,,901.4254,7515.181194906953,8184.067427949972,8776.506024096385
35011238570000,10109,2429.1479999999997,1685.793,93.243085540903,93.243085540903,76.248589600372
05123454630000,10457,,,1779.3345008756562,1779.3345008756562,1779.3345008756562
30025440200000,7476,2341.399,2330.6820000000002,1493.3027902389358,1493.3027902389358,1493.3027902389358
30025440320000,4347,2600.9,1661.64,1021.238331763295,1002.4944111071891,1002.4944111071891
42109332130000,7114,2150.737,,15863.737734165923,15863.737734165923,15863.737734165923
35073257890000,5002,1394.3670000000002,2539.264,2955.652857303244,3368.8207948667578,3692.0810864789287
42383400320000,8378,1812.8010000000002,1750.933,3068.786563502547,3291.658116150215,2383.483784687395
42109332190000,4387,2576.025,2652.55,5596.136663404671,5544.842246587603,5479.334390345273
33053082230000,12402,661.7667,665.8846,1250.420790412711,1261.547367160365,1261.547367160365
05123456680000,4331,1350.826,626.4485,3643.425814234016,4114.600665557404,4059.2075299833
42389364660000,9927,,2454.933,1660.744845570858,1660.744845570858,1660.744845570858
33013018530000,5865,,96.23756,2427.530954115076,2581.7049602748552,2647.20517498756
30025441160000,4523,2576.56,1378.971,1617.9858668645732,1653.936055610886,1677.1310432569971
30025441180000,4466,2518.35,1262.445,1612.0276261422919,1626.2001659488708,1656.322249290114
42461407020000,10276,1243.607,1211.029,2088.726960994427,1340.494650669207,1138.890589603869
42235362240100,7759,2344.905,2442.13,3376.110673714992,1762.5954198473278,1762.5954198473278
35051242140000,2224,996.9224,934.6215,0.0,0.0,0.0
42317411170000,6497,,,1661.659829599242,912.04794235832,644.623445304083
05123458030000,9508,,,931.698995387628,482.57355106849406,324.665888724982
05001100920000,5327,,,1973.0860156392068,2356.414590262253,2567.196591002212
05001100950000,5212,,,1661.5058157812,1826.675663517768,1942.7836394424899
30015445160000,4500,3007.735,1665.815,11775.196929913147,13048.770710849813,13789.441682463608
42329420730000,9933,1947.172,46.543890000000005,1268.0262013203,1421.626425714708,1080.082828783002
30015445390000,7290,,,1866.215626364033,2305.295462986492,1876.374282032107
35073258210000,4196,1331.879,2755.262,2491.716665174173,1953.561917443408,1714.431784983932
35017251150000,4724,1734.888,1790.8139999999999,0.0,0.0,0.0
30025441940000,9835,2057.3920000000003,1672.2920000000001,2146.5617339698097,1888.398711080842,1842.1108478053259
42389360160100,7223,,,7494.553510985291,7844.974446337308,8189.669125297694
05123460010000,9415,,,891.425389755011,891.425389755011,891.425389755011
42389366070000,7664,2450.364,2720.2329999999997,,,
42389366130000,9752,2517.933,1800.839,4614.839005970301,4650.348695972595,4683.679439933481
42389357710100,7033,2455.692,2794.579,1552.8795811518319,1605.176438280928,1635.104599460602
30025441020100,4488,2595.063,2338.964,1509.4845755891931,1509.4845755891931,1509.4845755891931
35017251350000,4651,2627.018,3041.1609999999996,6524.512884978,7462.398765908214,5800.7944240425695
30025442810000,6920,2526.589,1754.433,1084.141647421093,1113.203984327054,1114.919213821081
35017251430000,7674,2059.903,2046.859,0.0,0.0,0.0
30025438640100,6941,2420.56,1322.003,2065.693622616699,2113.095896471629,2147.195861971802
42003476850100,3989,,,555.498590105101,350.63308751913104,311.341734618235
35073258630000,9968,,827.9915,1000000.0,1000000.0,1000000.0
35073258640000,4946,1501.031,2338.119,1782.7025798386178,3343.56176838277,3343.56176838277
42389367040000,7483,2498.275,2386.9320000000002,3234.652689921079,3375.1686676123577,3541.037606368377
30025443150000,4490,2608.062,1248.94,1512.91410734065,1508.50082214524,1508.9726884522588
33105046780000,10212,888.4651,821.4529,601.328903654485,601.328903654485,601.328903654485
30025443430000,4725,2641.5820000000003,1260.782,2130.245608327911,2152.086208029436,2152.086208029436
42227394450000,7109,2077.575,1639.795,721.1242863416769,780.8762813211839,855.4815034672561
42317412070000,7585,1813.717,1412.925,1220.8662598779629,1138.925376868705,1138.925376868705
42389367330000,4493,1871.509,1770.004,3637.279722015388,3770.415622389306,3903.908072570227
35051242510000,4766,2254.884,,0.0,0.0,0.0
30025443830000,7088,2568.935,1382.31,1382.691804137208,1387.884047908349,1377.93449260595
30015446310000,11194,1495.87,1240.011,1345.596282911719,1562.3754511152038,1804.0071910303589
35073259010000,10716,,,1000000.0,1000000.0,1000000.0
42227394660000,10482,2239.326,2137.052,519.716312056737,500.429096853289,485.581249196577
42317412510000,8482,1664.941,1296.25,976.290630975143,976.290630975143,976.290630975143
30025443930000,4448,2545.285,1343.953,1949.887712544112,1949.887712544112,1949.887712544112
35011239290000,3863,1945.368,1924.7379999999998,0.0,0.0,0.0
42173378200000,7172,1356.977,1910.368,865.509486554116,892.541771679268,918.4822421792329
30015446490000,6690,1031.941,,4522.47692765704,3830.960315056043,4661.70170956966
30015446750000,5563,2593.554,2432.597,1920.003935845714,1920.003935845714,1920.003935845714
49021259260100,9821,679.9697,379.2141,399.63769939113297,434.41405766612996,449.43370458452006
33053074210000,9647,876.3596,664.7406,1399.992793571866,1400.008197729229,1337.995064049829
35051239050000,7543,2086.326,2240.638,2196.390123230564,2427.3607430535512,2457.546041616838
05123417480000,6776,955.8483,898.2759,3814.3834072292766,3880.7222787385554,3976.7734211313973
49021210550000,6030,1106.864,652.499,734.7311724535921,648.55267405574,530.542540613916
05123415170000,6462,1285.02,556.9119999999999,3851.164450789685,4573.489782169324,4919.667821224387
33053068680000,9692,1036.235,592.2681,1360.650660689004,1366.40979721785,1376.4076030325891
33053066410000,9671,360.358,247.597,2439.344482955883,2468.622018790652,2652.462079089008
05123429750000,4317,842.8121,996.3551,1520.239190432382,1704.890188023384,1807.7845029064538
33053074320000,15401,433.7156,411.0867,1840.626808529581,1804.2541733979529,1751.546754749249
35073252080000,4630,,129.0564,561.032388663967,574.439375441752,578.52103475307
35073251460000,9913,1529.9389999999999,926.4346,6067.642432118186,6059.10270671116,6314.273696017946
05123408350000,5432,959.6498,1467.2910000000002,1857.941313460642,1847.909930266079,1844.747331159238
33053061340000,9606,1133.882,1003.698,1674.200779206916,1696.2388785945652,1686.5777167270999
05123419950000,4173,1009.038,667.1207,1502.604497522551,1719.976262888509,1836.409679234665
05123409490000,5074,478.7355,707.821,7897.3752660203345,8174.350821409644,8385.291094290253
35051238360100,4085,958.9756,932.9318,716.915289335429,434.40375499581705,503.684617366658
05123409980000,4839,437.3436,691.3254,6603.196099674972,6279.656319290465,6494.5109780439125
33025024120000,9720,461.3572,1030.075,1955.39033457249,2498.694516971279,2159.592529711375
05123412980000,8834,832.755,1163.113,2184.1572891642427,2363.882806798039,2494.065318359422
05123397090000,7121,847.9442,1164.276,3154.661330961908,3363.8906649616356,3467.1824592457237
05123380920000,6428,131.5113,537.3104,3187.194073290117,3429.758873745694,3676.4233940131676
35017246090000,4635,714.2117,1138.5910000000001,52572.992700729934,58635.14876449824,65784.63424601553
35051238260000,7206,518.4837,1251.251,3021.1986390997117,3780.8453025665167,3545.273552600143
33023014040000,10030,340.4545,466.17199999999997,780.473797559224,823.179217566104,838.997451146983
49021210840000,9369,1222.9489999999998,854.8671,634.0005865962751,655.794763496998,670.9426981455359
